,_entropy_hour,_label,_rate,_total,cnt_firmware_ver,cnt_payload_ip,cnt_profile_id,condition_updated,payload_lastwill,payload_malf_false,payload_malf_true,ratio_offline,ratio_online
23434da782a5a0c7fb13e52e8185ded2,0.456334432293,1,0.96528875965,-0.215190325039,2,2,1,0,1,-0.299541091021,-0.0480933952162,0.25,0.75
54359876fcac22defdf4224e945bc145,0.456334432293,1,0.947018287076,-0.215190325039,1,2,1,0,2,-0.299541091021,-0.0480933952162,0.5,0.5
87f6d5199c2c292d0c529b5126041ce7,0.894750481832,1,0.997286408937,-0.142825701069,1,3,2,46,2,-0.18782588294,-0.0480933952162,0.04,0.96
6a093b7ee05c7e28f9c0a47b8671030e,1.44213267144,1,0.998377920457,0.0207812748641,3,3,2,143,2,0.0623190395028,-0.0445178221875,0.0194805194805,0.980519480519
522d0e0b81ed2ada829b824c31d64240,1.67468264166,0,0.948827719991,-0.122374829077,2,3,2,41,10,-0.1562541937,-0.0480933952162,0.174603174603,0.825396825397
615d1c1bf7ecf8aa26505fa5f92f2248,1.29043365353,1,0.999794512441,-0.0327056211139,3,2,2,108,3,-0.0178244793382,-0.0480933952162,0.0416666666667,0.958333333333
c40837cf16003bc546941a71af6fb84c,1.4298983731,1,0.99757580234,-0.147545133067,2,3,2,41,2,-0.19511165738,-0.0480933952162,0.063829787234,0.936170212766
f34ba879f6995c164403d1bb87ad65e8,1.31608016055,1,0.913048832729,-0.127094261075,2,5,2,49,4,-0.16353996814,-0.0480933952162,0.0833333333333,0.916666666667
b8805ad9c0435ed3bb639ed3d2f807a8,1.30618838419,1,0.99804302813,-0.174288581056,1,2,2,0,18,-0.236397712541,-0.0480933952162,0.6,0.4
ce30f6b1a0e240664aa79972c834cf37,1.82771972828,1,0.999664397724,-0.133386837072,8,3,2,0,17,-0.17325433406,-0.0480933952162,0.375,0.625
876f3a7dc9c11fdf738f7b4f588f0fe0,2.71595570997,1,0.997516687293,0.184388250797,2,23,2,88,81,0.317321144906,-0.0480933952162,0.317829457364,0.682170542636
079f8254b7ba5cfd859a5dc7ab1cd3f4,1.05566984821,1,0.999612507805,0.264618594764,4,2,2,302,1,0.441179310387,-0.0480933952162,0.00970873786408,0.990291262136
6e63ce57b28bc2a4b8b404df714bddc5,1.55669692838,1,0.986142899191,-0.166422861059,3,4,2,0,10,-0.224254755141,-0.0480933952162,0.342857142857,0.657142857143
90750fcbb4b15448e2c01c94c3ec26c7,0.544283732969,1,0.995847156385,-0.213617181039,1,2,1,0,2,-0.297112499541,-0.0480933952162,0.4,0.6
768c1a6fa668d6ba582b72ab8139358f,0.896541306141,1,0.999455105068,-0.196312597047,2,3,2,11,2,-0.270397993261,-0.0480933952162,0.125,0.875
7fcba8699413d8a553b255e863b73c19,2.36173836677,1,0.998344473078,0.0333664268589,3,25,2,82,21,0.0647476309828,-0.0194888109865,0.141975308642,0.858024691358
20a73e836a317a3740b607bdcac85396,0.456334432293,0,0.976721195488,-0.213617181039,2,1,1,0,1,-0.297112499541,-0.0480933952162,0.2,0.8
be6afa6121dd4fe2869a7a59a559d8cb,0.709713102424,1,0.239027948243,-0.183727445052,2,7,1,0,8,-0.250969261421,-0.0480933952162,0.375,0.625
a7692321403a2717cf6b388c786a431b,2.18845157163,1,0.999052927292,0.269338026762,5,8,2,286,7,0.448465084827,-0.0480933952162,0.0320512820513,0.967948717949
caf4a8e37767745a310fac4f5bb47e42,1.74660315977,1,0.999375733963,-0.0610222131022,3,5,2,87,5,-0.0615391259787,-0.0480933952162,0.0588235294118,0.941176470588
2e5bd1e980b89662b1fad8f4255519fd,1.71173274105,0,0.946978120615,-0.150691421065,3,3,1,0,17,-0.19996884034,-0.0480933952162,0.377777777778,0.622222222222
e211a2a47db085dd1bab73f735fc1ef2,1.69878298951,1,0.998455398656,-0.11450910908,2,2,2,53,6,-0.1441112363,-0.0480933952162,0.102941176471,0.897058823529
71024dc6002c4edae88fdf73a6181ed4,1.13894886438,1,0.999272666791,-0.105070245084,2,2,2,64,4,-0.129539687419,-0.0480933952162,0.0675675675676,0.932432432432
23f2fdb7e0e428a65d7f19d238559cad,0.952512746879,1,0.992813935217,-0.149118277066,2,3,2,35,1,-0.20968320626,-0.0302155300726,0.0217391304348,0.978260869565
db1b4f4f36090933279ea1617502b217,1.23267138848,0,0.997421790574,-0.11608225308,1,4,2,53,7,-0.14653982778,-0.0480933952162,0.10447761194,0.89552238806
6cf5dda3957c09a2e17e53693b85bc7c,2.26801584267,1,0.999921874085,0.0664024508453,6,2,2,130,15,0.135176783904,-0.0480933952162,0.109289617486,0.890710382514
5ce7f1dd0a6b6963bf38b4fc9d479385,1.23267138848,1,0.999687041913,-0.18687373305,4,1,1,0,8,-0.255826444381,-0.0480933952162,0.409090909091,0.590909090909
6c1b0325a39a74e7c6190b880864f5ac,0.847039638508,1,0.999032526554,-0.180581157053,1,2,2,0,14,-0.246112078461,-0.0480933952162,0.538461538462,0.461538461538
96979c6e87252c545660ba5185f3def1,0.544283732969,1,0.930045895138,-0.213617181039,2,2,2,0,1,-0.297112499541,-0.0480933952162,0.4,0.6
9f6af2cfe7e71a4e6b83a9d07327c04d,0.802818782038,1,0.997206632579,-0.205751461043,4,2,2,0,2,-0.284969542141,-0.0480933952162,0.4,0.6
2b9e0caf979a08dadae2aa373faf7e06,1.59361746059,0,0.889302950699,-0.0185473251197,1,11,2,0,60,0.00403284398208,-0.0480933952162,0.46511627907,0.53488372093
b624c0b1b3c93e2af5167e3c2d75917a,2.98296502922,1,0.999794321705,1.03860544245,6,2,2,231,210,1.63604631856,-0.0480933952162,0.267166042447,0.732833957553
a549a2476192ec0234d486fab60782e3,1.53677021956,1,0.998093171116,-0.144398845068,2,2,2,32,5,-0.19025447442,-0.0480933952162,0.122448979592,0.877551020408
765a4ecaa81aec438b097a452da95859,1.15637455371,1,0.996730296893,-0.183727445052,2,2,2,0,11,-0.250969261421,-0.0480933952162,0.5,0.5
a3a5cda4832d0968fba0c3b860c9b1ad,0.544283732969,0,0.997360690952,-0.205751461043,3,2,3,0,3,-0.284969542141,-0.0480933952162,0.5,0.5
d984e32f5c3a9fdfcd8c2d6733f5b62a,0.544283732969,1,0.99358807463,-0.213617181039,1,3,2,0,2,-0.297112499541,-0.0480933952162,0.4,0.6
708ddccdb0d35af1434aa7e1239ecfc0,0.823959216501,1,0.994580635699,-0.199458885045,1,5,2,6,4,-0.275255176221,-0.0480933952162,0.285714285714,0.714285714286
b2741b22b8407b06c455f37cc4bf52e6,2.15967260836,1,0.99931477936,0.0302201388602,1,7,2,122,14,0.0671762224628,-0.0302155300726,0.0875,0.9125
abad1022711b667cf96b14a4e8762e47,0.959614793912,1,0.998898901071,-0.196312597047,2,2,2,13,1,-0.270397993261,-0.0480933952162,0.125,0.875
e7b5350f8d0779842c568a64e3548f2e,0.286835983056,1,0.970578012526,-0.218336613037,1,1,1,0,1,-0.304398273982,-0.0480933952162,0.5,0.5
336127c67b5e193beb2fd0043f1ec252,0.681610269053,1,0.7763111346,-0.202605173044,1,7,2,0,5,-0.280112359181,-0.0480933952162,0.416666666667,0.583333333333
b704ad2bf91918142e129e1729a291bd,0.456334432293,0,0.998145513501,-0.215190325039,1,2,2,0,1,-0.299541091021,-0.0480933952162,0.25,0.75
c3774699425f297fff004aa3cf6c5e62,1.38575265523,1,0.99912443417,-0.0972045250874,1,2,2,63,8,-0.117396730019,-0.0480933952162,0.101265822785,0.898734177215
a531cfe50b5ab684b1c90e0cf48d20dd,1.56722490918,1,0.998036276916,0.0522441548511,4,4,6,128,13,0.113319460583,-0.0480933952162,0.120689655172,0.879310344828
24d0b9ddd8dfc8b83283708f197fadae,1.65806320541,1,0.999762306917,-0.144398845068,4,4,2,0,20,-0.19025447442,-0.0480933952162,0.469387755102,0.530612244898
7dd0872f91e7a468438e3ee41e5646d9,1.11714685839,1,0.964329466023,-0.171142293057,1,2,2,31,1,-0.231540529581,-0.0480933952162,0.03125,0.96875
68a3363a52496c4bb8caf10734f95a6b,1.92507252465,0,0.981905237668,-0.095631381088,1,2,1,0,26,-0.114968138539,-0.0480933952162,0.325,0.675
3c3eb091d5eaf8adcce7d140c0006e84,2.65819344493,1,0.951375670206,0.381031250716,4,2,2,299,40,0.620895079909,-0.0480933952162,0.109660574413,0.890339425587
924603cfdb6d3fba5ae24c1e8d64011e,1.24554189127,1,0.996789874949,-0.172715437056,5,12,2,0,7,-0.233969121061,-0.0480933952162,0.322580645161,0.677419354839
4f0c6a2f90932531d380d1a8ca7a0e67,0.544283732969,0,0.997918334898,-0.213617181039,1,2,1,0,2,-0.297112499541,-0.0480933952162,0.4,0.6
ba7bc63123b9aadfcea8e14256cb66a6,1.21246586009,1,0.867809337159,-0.144398845068,2,3,2,43,2,-0.19025447442,-0.0480933952162,0.0612244897959,0.938775510204
bbae26a073d3ae6b1e44c5f45d2a4d0b,0.990100074728,1,0.724084731093,-0.193166309048,2,1,1,0,4,-0.265540810301,-0.0480933952162,0.277777777778,0.722222222222
a0ac16a0de0a7b69f915ebf4c18e56d9,1.2583178955,1,0.683108386826,-0.180581157053,2,2,2,22,1,-0.246112078461,-0.0480933952162,0.0769230769231,0.923076923077
1f927d5e3d0f7d0ad99508aef4081ffe,0.344598248103,1,0.932543182786,-0.215190325039,1,3,1,0,2,-0.299541091021,-0.0480933952162,0.5,0.5
01bd421f322f4d90ceba1529acf4fe2b,1.46906585972,0,0.995027934166,-0.156983997063,2,6,2,29,4,-0.20968320626,-0.0480933952162,0.121951219512,0.878048780488
2145a0c0d54932846cb59af5fc075436,1.68825500871,1,0.994470084555,-0.156983997063,2,6,2,0,17,-0.20968320626,-0.0480933952162,0.439024390244,0.560975609756
f20f3684ee4374d0374958e8731a630e,1.60869073768,1,0.99958382248,-0.166422861059,2,2,2,0,18,-0.224254755141,-0.0480933952162,0.542857142857,0.457142857143
05a714478bf70b4abfddfebc82d81664,1.76840516576,1,0.99928683567,-0.0783267970951,2,5,2,66,11,-0.088253632259,-0.0480933952162,0.131868131868,0.868131868132
d1d657c8c38f174e1b920928c72fa38e,1.54253867532,1,0.997016614608,-0.16327657306,3,12,1,0,10,-0.219397572181,-0.0480933952162,0.27027027027,0.72972972973
1522c695b820973a6543ff7cbe91c631,0.709713102424,1,0.997386906913,-0.194739453047,1,3,1,0,8,-0.267969401781,-0.0480933952162,0.470588235294,0.529411764706
3d321c1cbdafe615bc8014b587b8e74f,1.79020717175,1,0.98765173867,0.042805290855,2,2,2,147,8,0.0963193202232,-0.0445178221875,0.0535714285714,0.946428571429
6f8fbea5ac477ab0bb0e9dad1adcf85b,0.976105577178,1,0.996268443983,-0.197885741046,2,3,2,0,7,-0.272826584741,-0.0480933952162,0.466666666667,0.533333333333
e131f5da971d8b25a4d4afd56e981c22,1.53556171803,0,0.973708136845,-0.0578759251035,1,2,2,79,12,-0.0566819430186,-0.0480933952162,0.115384615385,0.884615384615
48768ef0df1a110e5173457d5074de19,1.09246062452,0,0.471910674625,-0.191593165048,1,2,1,0,10,-0.263112218821,-0.0480933952162,0.526315789474,0.473684210526
6191424a27d5052c57fbafa0a2b391b6,2.75191596903,1,0.993549300822,0.692513762588,2,2,2,194,190,1.09932760147,-0.0445178221875,0.328743545611,0.671256454389
88cfdd83d76afd62f9cb62052749241e,1.05938459334,1,0.999775349075,-0.196312597047,3,3,2,0,4,-0.270397993261,-0.0480933952162,0.375,0.625
3ea5a16a57da922ad7e54959523b70a0,2.49618067498,1,0.998921743066,0.314959202743,4,4,2,316,8,0.518894237748,-0.0480933952162,0.0322580645161,0.967741935484
a9bc088f2d7c8016cba76c97c7a99e8b,1.57331636463,1,0.999508060553,-0.160130285061,2,2,2,10,13,-0.21454038922,-0.0480933952162,0.358974358974,0.641025641026
efe94dc5e220ba05421c5627f5d518b4,1.36256840041,1,0.999078425265,-0.0327056211139,1,3,2,112,3,-0.0178244793382,-0.0480933952162,0.0333333333333,0.966666666667
80a0f2a4cbab349993a35d777efbd72d,1.84952173427,1,0.944951009055,-0.11608225308,2,3,2,0,35,-0.14653982778,-0.0480933952162,0.537313432836,0.462686567164
5f4af85d52129730510d42dedbb21cd2,1.57331636463,1,0.99840676512,-0.147545133067,2,2,2,0,22,-0.19511165738,-0.0480933952162,0.489361702128,0.510638297872
53efc1424c8169675e505237c80db71c,0.681610269053,0,0.895665294665,-0.202605173044,2,2,3,0,5,-0.280112359181,-0.0480933952162,0.5,0.5
61f2e691824644232d986a9b1207fb9b,2.31161985465,1,0.999010568841,-0.04214448511,3,2,2,48,22,-0.0323960282183,-0.0480933952162,0.210526315789,0.789473684211
e65b31c1ad042721e5caa4e5b9a3921a,2.07292704154,1,0.999140168715,0.0380858588569,4,2,2,151,1,0.0914621372631,-0.0480933952162,0.0242424242424,0.975757575758
95ee5b94bac13dadc0ba5f8f9a9c432e,0.983087758575,1,0.967023207957,-0.199458885045,2,2,2,0,5,-0.275255176221,-0.0480933952162,0.357142857143,0.642857142857
c9931eef966dbc3fb5f49d10d403a11c,0.815186210796,0,0.811880685969,-0.171142293057,1,3,2,28,2,-0.231540529581,-0.0480933952162,0.0625,0.9375
50b6328f472d47efc7c696295280d8de,0.651950837378,1,0.999196355582,-0.210470893041,3,2,1,0,2,-0.292255316581,-0.0480933952162,0.285714285714,0.714285714286
391a60f9842d172990a2191f766f2da4,0.882383053075,1,0.998381353189,-0.16484971706,1,2,2,32,2,-0.221826163661,-0.0480933952162,0.0555555555556,0.944444444444
bfd926ebed0d0351e78a0e722747b343,0.952512746879,1,0.879699121836,-0.18844687705,2,3,2,0,9,-0.258255035861,-0.0480933952162,0.428571428571,0.571428571429
a236dd7ddc977da485a6b24e6a9e520a,0.994361783764,1,0.998346722746,-0.182154301052,4,2,2,0,9,-0.248540669941,-0.0480933952162,0.44,0.56
7914c1cf9d5e64e95e1c315945059c64,0.894750481832,1,0.858502947719,-0.197885741046,1,5,2,0,7,-0.272826584741,-0.0480933952162,0.466666666667,0.533333333333
c5d9e7469f6d46d055c8cf03f17627bc,1.56722490918,1,0.974819186071,-0.153837709064,2,2,2,25,8,-0.2048260233,-0.0480933952162,0.209302325581,0.790697674419
2eb6cfaef03648164aae1164dac96d81,0.994361783764,1,0.990894859794,-0.130240549074,1,4,2,28,15,-0.1683971511,-0.0480933952162,0.258620689655,0.741379310345
25f01863767dade8e9dfb4b001d12d2a,1.96579230876,0,0.958735047722,0.381031250716,4,2,2,368,3,0.616037896949,-0.0409422491588,0.0130548302872,0.986945169713
38bc282422052d9b64065ebe6857b214,1.96867653663,1,0.999789632721,-0.122374829077,5,2,2,0,23,-0.1562541937,-0.0480933952162,0.396825396825,0.603174603175
d685b2f676b806af13a9e4c01a669657,0.456334432293,1,0.9397738246,-0.213617181039,2,2,2,0,1,-0.297112499541,-0.0480933952162,0.4,0.6
bfb5242f31d83955e6062e7577ef1a6d,0.872948475842,1,0.995696779904,-0.0767536530958,1,2,2,88,2,-0.085825040779,-0.0480933952162,0.0217391304348,0.978260869565
31d00a94c66155064f30c6599d80534a,0.976105577178,1,0.998371178045,-0.171142293057,2,2,2,26,1,-0.231540529581,-0.0480933952162,0.09375,0.90625
ce06e34bf942e24086105484bc38fafa,2.42714438474,1,0.99874676743,0.340129506733,4,13,2,301,25,0.557751701429,-0.0480933952162,0.078431372549,0.921568627451
4156d218c2015c16db8f4f2f6fa9952c,2.39481439795,1,0.927016226215,0.300800906749,3,4,2,10,140,0.497036914428,-0.0480933952162,0.424698795181,0.575301204819
63e30031ac7969d576ceeaa8a262387e,0.623848004006,1,0.997996659548,-0.204178317043,3,3,2,0,5,-0.282540950661,-0.0480933952162,0.545454545455,0.454545454545
e20030a20c5dc9da30efbaca462e6aeb,0.623848004006,1,0.99007634791,-0.208897749041,3,2,2,0,3,-0.289826725101,-0.0480933952162,0.5,0.5
897befbc161003c71a9d1230ce07824e,0.894750481832,1,0.980782168909,-0.201032029045,1,6,2,0,6,-0.277683767701,-0.0480933952162,0.461538461538,0.538461538462
40955b4aaee65f8898de38565435ae72,0.651950837378,1,0.998652116048,-0.207324605042,2,2,1,0,3,-0.287398133621,-0.0480933952162,0.333333333333,0.666666666667
67ac1336dda7e70a46a16e8bc10f121e,1.21086938249,1,0.997103236189,-0.11450910908,3,2,2,64,1,-0.1441112363,-0.0480933952162,0.0147058823529,0.985294117647
d5749b5566c2a8ba2fee173ef0dfa8c5,1.21413681876,1,0.585617131327,-0.149118277066,2,4,4,0,25,-0.19754024886,-0.0480933952162,0.586956521739,0.413043478261
d4a8ba12c85c9c629967b802764efa10,1.9674680351,1,0.999809012431,-0.0405713411107,3,12,2,56,21,-0.0299674367383,-0.0480933952162,0.2,0.8
b9dea615b19ddfbaab47c752bd2f4214,1.23267138848,1,0.89177538939,-0.0767536530958,1,5,2,82,4,-0.085825040779,-0.0480933952162,0.0434782608696,0.95652173913
49930a97eec4dd3c3b19beb8c932b09a,2.73011396304,1,0.997038962575,0.343275794731,2,4,2,161,98,0.562608884389,-0.0480933952162,0.275766016713,0.724233983287
25ac002664e3b783ccdc7aa16475ebf1,0.376770161256,1,0.979305527975,-0.216763469038,1,2,2,0,1,-0.301969682502,-0.0480933952162,0.333333333333,0.666666666667
7550059bbeca45559608b03329fc3f6a,1.48477641027,0,0.907988648886,-0.141252557069,2,2,2,0,25,-0.18539729146,-0.0480933952162,0.509803921569,0.490196078431
1e99fe1b1bde2c7237f2c3bda671ccc9,2.80967823408,1,0.991993948335,0.354287802727,2,50,1,0,110,0.579609024749,-0.0480933952162,0.300546448087,0.699453551913
84af2b3a321a8f615df7056d33a6487c,2.27928986786,1,0.99549366248,-0.015401037121,2,3,2,59,28,0.00889002694214,-0.0480933952162,0.221374045802,0.778625954198
41085efa302dbddf09819a02aba632ec,0.872948475842,1,0.999777510202,-0.202605173044,3,3,2,0,3,-0.282540950661,-0.0445178221875,0.25,0.75
a716a548aa1893674a620b601d6a1d13,1.67456398046,1,0.440887466098,-0.125521117076,2,2,2,11,22,-0.16353996814,-0.0445178221875,0.360655737705,0.639344262295
ef6b9729c0e33f9c79e861310c99e90c,2.78787622809,1,0.855402697503,0.220570562782,2,81,2,11,135,0.373178748946,-0.0480933952162,0.483985765125,0.516014234875
3310fd643056f0f48268b9d952dd78ff,1.48840668254,1,0.944015688573,-0.169569149058,2,2,1,0,14,-0.229111938101,-0.0480933952162,0.424242424242,0.575757575758
4ef45823b4325801eea632d3e61dd271,1.2688458763,0,0.999675048597,-0.183727445052,6,4,2,0,6,-0.250969261421,-0.0480933952162,0.416666666667,0.583333333333
e2a122e7aa3afe4213b2392abe4649af,2.69415370398,1,0.999342989944,0.29765461875,2,9,2,138,95,0.492179731468,-0.0480933952162,0.290909090909,0.709090909091
50673d8d39f3ded7116f864d6f9f9ec7,1.29203013113,1,0.999058677672,-0.167996005058,2,2,2,19,7,-0.226683346621,-0.0480933952162,0.235294117647,0.764705882353
6a967380152d646bcb0eae6f753b6701,2.33993636078,1,0.999754596509,0.236302002775,4,2,2,243,20,0.397464663747,-0.0480933952162,0.0790378006873,0.920962199313
80551414066c93fdcb63d6dcfdc767af,3.00476703521,1,0.999590420102,0.741281226567,1,2,2,0,232,1.17704252884,-0.0480933952162,0.37908496732,0.62091503268
94a61b906c2f5649bce7c3d5fb583097,0.56608573896,1,0.998692195635,-0.21204403704,3,2,2,0,1,-0.294683908061,-0.0480933952162,0.5,0.5
13a580cf4ccaeb873bba3a4836bb3066,2.12659657718,1,0.999371570107,-0.0468639171081,7,4,2,82,5,-0.0396818026584,-0.0480933952162,0.0900900900901,0.90990990991
cb5a208d1afead81485feabd3adbdd93,0.721463686693,1,0.998513699003,-0.205751461043,2,2,2,0,4,-0.284969542141,-0.0480933952162,0.4,0.6
e4adceb1b3392dc8469d1d4d880ceb99,1.87495401253,1,0.999863177823,-0.11608225308,4,5,2,0,24,-0.14653982778,-0.0480933952162,0.402985074627,0.597014925373
49fe3717fc4696bf9cfa3ec0c1a5ae3a,2.38354037276,1,0.982849323804,0.0868533228369,3,2,2,109,41,0.166748473144,-0.0480933952162,0.214285714286,0.785714285714
08cb24ea74b41cad976e625b95436e41,1.47959384053,1,0.988743765834,-0.171142293057,5,2,2,0,10,-0.231540529581,-0.0480933952162,0.40625,0.59375
65b2535e8e4672f6d0455672c174114e,0.651950837378,1,0.986380636705,-0.208897749041,2,4,2,0,3,-0.289826725101,-0.0480933952162,0.375,0.625
1b9f8c4ba97baabf30de6c70824a7e1d,2.49906490285,1,0.999769638221,0.343275794731,5,3,2,322,9,0.560180292909,-0.0445178221875,0.0362116991643,0.963788300836
61716eb3af5f8eebd7b44f25c0edd498,1.09861228867,1,0.987336103541,-0.183727445052,1,7,2,11,6,-0.250969261421,-0.0480933952162,0.25,0.75
14e0c3154fd7389868a485df49dd29fc,2.94700477016,0,0.978942901088,27.4721440636,2,2,1,0,3,21.0793497077,31.4062225384,0.000170415814588,0.999829584185
048e1c692e9a9a9d86cc77acf5ef9cc3,2.92520276417,1,0.999282357937,0.884437330509,2,5,2,0,347,1.39804435352,-0.0480933952162,0.495021337127,0.504978662873
d189565b974a2c44afe7bcc1af9b2d0e,1.54863013076,1,0.997506080233,-0.0185473251197,2,3,2,111,8,0.00403284398208,-0.0480933952162,0.0697674418605,0.93023255814
4815ad3129aeb1ad236b120f1ee4effe,0.450561208866,1,0.83814717714,-0.215190325039,1,2,1,0,1,-0.299541091021,-0.0480933952162,0.25,0.75
999daaa270fd68e6886f0ec895fa7537,2.17429331856,1,0.999258634862,0.313386058744,10,4,2,303,5,0.516465646268,-0.0480933952162,0.0382352941176,0.961764705882
a91926414dc7e6c1a5b77f46219fa019,1.96867653663,1,0.999579653735,-0.119228541078,3,6,2,0,27,-0.15139701074,-0.0480933952162,0.430769230769,0.569230769231
3e1c142d3d579bd695e7d1b485c6da5f,1.31223565952,1,0.983910346589,-0.155410853063,2,2,2,0,19,-0.20725461478,-0.0480933952162,0.47619047619,0.52380952381
cb609427d470e5b38dde8b80fa8948f4,0.709713102424,1,0.788931114074,-0.142825701069,2,2,2,46,1,-0.18782588294,-0.0480933952162,0.02,0.98
452ac0b7cc9ebd72f41523a3803d1192,0.51409669734,1,0.999686797031,-0.210470893041,3,3,1,0,2,-0.292255316581,-0.0480933952162,0.285714285714,0.714285714286
90f1c3e2a4d6841afa2a25f6b80dfc75,0.731515108415,1,0.962609426909,-0.202605173044,1,4,2,0,5,-0.280112359181,-0.0480933952162,0.416666666667,0.583333333333
502b14b391219f6cababf0817077b607,1.94399030277,0,0.674842063998,-0.0673147890997,2,1,1,0,41,-0.0712534918988,-0.0480933952162,0.428571428571,0.571428571429
e57eef3eb6de63dfb5a388122a576239,2.23205558361,1,0.978210117608,0.0317932828595,1,4,2,120,15,0.081747771343,-0.0480933952162,0.0931677018634,0.906832298137
39110a1be617517738e50048f8a16921,2.36173836677,1,0.998275965516,0.016061842866,2,16,2,99,19,0.0574618565427,-0.0480933952162,0.12582781457,0.87417218543
d6591053054680bd26f9e2cd77918d2a,1.4298983731,1,0.998127848446,-0.109789677082,2,4,2,60,5,-0.13682546186,-0.0480933952162,0.0704225352113,0.929577464789
b435f03f7960f47039c0138bb7310ca3,1.60639239581,1,0.999850797094,0.196973402792,5,3,2,238,5,0.334321285266,-0.0445178221875,0.0338345864662,0.966165413534
d341c666be579298a9b3223107e4604d,2.78787622809,1,0.999400802917,0.601271410625,3,3,2,0,229,0.960897887113,-0.0480933952162,0.439770554493,0.560229445507
b651a7559e1d7cc34aa4a63f1e05f8c0,1.2688458763,1,0.994578932626,-0.182154301052,3,3,2,7,4,-0.248540669941,-0.0480933952162,0.2,0.8
8d6939124aec64e5e39da573ad392050,2.84275426526,1,0.998823852999,4.61750804097,2,7,1,0,503,7.16109193563,-0.0480933952162,0.163524057217,0.836475942783
5a40f37f7a9416334d0942a1e7b92046,1.65108624813,0,0.781222446984,-0.0783267970951,1,16,2,59,16,-0.088253632259,-0.0480933952162,0.175824175824,0.824175824176
eab7ed3ad4710be01b5244d95b486f36,1.48477641027,1,0.881402976847,0.0380858588569,2,3,2,145,8,0.0914621372631,-0.0480933952162,0.0545454545455,0.945454545455
08f0a6ed13d5cd3ea7e2b474dfcab480,0.344598248103,1,0.889495274672,-0.216763469038,1,2,1,0,1,-0.301969682502,-0.0480933952162,0.333333333333,0.666666666667
c932a594f9fda83c8101e3a6a831d858,1.09246062452,1,0.959849874007,-0.182154301052,2,6,2,11,6,-0.248540669941,-0.0480933952162,0.24,0.76
17516bf15e4f587a7023fe7c453ed1f6,0.731515108415,1,0.998614465322,-0.204178317043,4,2,2,0,3,-0.282540950661,-0.0480933952162,0.454545454545,0.545454545455
617ef7fdd8184f4c2b47c2fbf61a50b5,2.33993636078,1,0.995587773704,0.237875146775,5,2,3,252,16,0.399893255227,-0.0480933952162,0.0650684931507,0.934931506849
8a019440dc8cb8fa9f7e55e448d32371,1.36256840041,1,0.981119105861,-0.167996005058,2,2,2,17,7,-0.226683346621,-0.0480933952162,0.235294117647,0.764705882353
494a675528ed959c34646346b84af4de,0.709713102424,1,0.771685263262,-0.149118277066,1,2,2,44,1,-0.19754024886,-0.0480933952162,0.0217391304348,0.978260869565
2f35efd440e3b2d74b151bb893ff6f08,0.456334432293,1,0.99749147307,-0.213617181039,2,2,2,0,2,-0.297112499541,-0.0480933952162,0.4,0.6
395cf6c9df32f73b9cae3320c6e61de0,1.44213267144,1,0.798545781987,-0.152264565065,1,11,2,24,10,-0.20239743182,-0.0480933952162,0.227272727273,0.772727272727
93580a0ec32a5d953ebcf3fa87932d42,0.789277373461,1,0.999312913854,-0.204178317043,3,3,1,0,3,-0.282540950661,-0.0480933952162,0.272727272727,0.727272727273
